tekjuskiptingu	tekjuskipting	nveo
á	á	aa
milli	milli	af
ríkis	ríki	nhee
og	og	c
sveitarfélaga	sveitarfélag	nhfe
.	.	pl

«	«	pg
Þetta	þessi	fahen
er	vera	sfg3en
engin	enginn	foven
mótsögn	mótsögn	nven
,	,	pk
Halldór	Halldór	nken-s
er	vera	sfg3en
bara	bara	aa
að	að	cn
reyna	reyna	sng
að	að	cn
drepa	drepa	sng
málinu	mál	nheþg
á	á	af
dreif	dreif	nveo
.	.	pl
»	»	pg

Kennaraverkfall	kennaraverkfall	nhen
á	á	af
þingi	þing	nheþ
:	:	pa
Aðeins	aðeins	aa
30	30	ta
á	á	af
þingpalla	þingpallur	nkfo
Aðeins	aðeins	aa
30	30	ta
kennurum	kennari	nkfþ
var	vera	sfg3eþ
hleypt	hleypa	sþghen
á	á	af
þingpalla	þingpallur	nkfo
á	á	aa
meðan	meðan	c
utandagskrárumræður	utandagskrárumræða	nvfn
stóðu	standa	sfg3fþ
yfir	yfir	aa
um	um	af
kennaradeiluna	kennaradeila	nveog
.	.	pl

Meinuðu	meina	sfg3fþ
þingverðir	þingvörður	nkfn
nokkrum	nokkur	fokeþ
fjölda	fjöldi	nkeþ
kennara	kennari	nkfe
inngöngu	innganga	nveo
í	í	af
Alþingishúsið	Alþingishús	nheogs
.	.	pl

Jóhanna	Jóhanna	nven-s
Sigurðardóttir	Sigurðardóttir	nven-s
,	,	pk
varaforseti	varaforseti	nken
Alþingis	Alþingi	nhee-s
,	,	pk
varð	verða	sfg3eþ
síðan	síðan	aa
að	að	cn
grípa	grípa	sng
til	til	af
þess	sá	fahee
ráðs	ráð	nhee
að	að	cn
biðja	biðja	sng
kennara	kennari	nkfo
um	um	af
að	að	cn
láta	láta	sng
ekki	ekki	aa
skoðanir	skoðun	nvfo
sínar	sinn	fevfo
í	í	af
ljós	ljós	nheo
á	á	aa
meðan	meðan	c
umræður	umræða	nvfn
stæðu	standa	svg3fþ
yfir	yfir	aa
.	.	pl

Kennarar	kennari	nkfn
fögnuðu	fagna	sfg3fþ
tvívegis	tvívegis	aa
með	með	af
lófataki	lófatak	nheþ
.	.	pl

Annars	annar	fokee
vegar	vegur	nkee
þegar	þegar	c
Guðmundur	Guðmundur	nken-s
Árni	Árni	nken-s
Stefánsson	Stefánsson	nken-s
Samfylkingunni	Samfylking	nveþgs
sótti	sækja	sfg3eþ
hart	hart	aa
að	að	c
forsætis-	forsætisráðherra	kt
og	og	c
menntamálaráðherra	menntamálaráðherra	nkeþ
og	og	c
hins	hinn	fakee
vegar	vegur	nkee
þegar	þegar	c
Ögmundur	Ögmundur	nken-s
Jónasson	Jónasson	nken-s
Vinstri	vinstri	lkfþvf
grænum	grænn	lkeþsf
sendi	senda	sfg3eþ
verkfallsmönnum	verkfallsmaður	nkfþ
í	í	af
kennaradeilunni	kennaradeila	nveþg
og	og	c
sjómannahreyfingunni	sjómannahreyfing	nveþg
kveðjur	kveðja	nvfo
í	í	af
baráttunni	barátta	nveþg
við	við	af
útgerðarmenn	útgerðarmaður	nkfo
fyrir	fyrir	aa
norðan	norðan	aa
.	.	pl

«	«	pg
Nú	nú	aa
er	vera	sfg3en
kominn	koma	sþgken
tími	tími	nken
til	til	af
að	að	c
forsætisráðherra	forsætisráðherra	nken
fari	fara	svg3en
af	af	af
afneitunarstiginu	afneitunarstig	nheþg
.	.	pl

Ríkisvaldið	ríkisvald	nheng
verður	verða	sfg3en
að	að	cn
tryggja	tryggja	sng
sveitarfélögum	sveitarfélag	nhfþ
fé	fé	nheo
til	til	af
að	að	cn
geta	geta	sng
greitt	greiða	sþghen
starfsfólki	starfsfólk	nheþ
mannsæmandi	mannsæmandi	lhfoof
laun	laun	nhfo
,	,	pk
»	»	pg
sagði	segja	sfg3eþ
Ögmundur	Ögmundur	nken-s
og	og	c
fékk	fá	sfg3eþ
lófatak	lófatak	nheo
að	að	af
launum	laun	nhfþ
.	.	pl

Ný	nýr	lvensf
víglína	víglína	nven
hefur	hafa	sfg3en
verið	vera	sþghen
dregin	draga	sþgven
á	á	af
vinnumarkaði	vinnumarkaður	nkeþ
Brim	Brim	nhen-s
og	og	c
Iceland	Iceland	n----s
Express	Express	e
gera	gera	sfg3fn
aðför	aðför	nveo
að	að	af
kjarasamningum	kjarasamningur	nkfþ
að	að	af
mati	mat	nheþ
Alþýðusambandsins	Alþýðusamband	nheegs
.	.	pl

Fyrirtæki	fyrirtæki	nhfn
sögð	segja	sþghfn
í	í	af
stéttarfélagatukthúsi	stéttarfélagatukthús	nheþ
.	.	pl

Verkalýðsforystan	verkalýðsforysta	nveng
segir	segja	sfg3en
þetta	þessi	faheo
leiða	leiða	sng
til	til	af
átaka	átök	nhfe
.	.	pl

Ný	nýr	lvensf
víglína	víglína	nven
hefur	hafa	sfg3en
verið	vera	sþghen
dregin	draga	sþgven
á	á	af
íslenskum	íslenskur	lkeþsf
vinnumarkaði	vinnumarkaður	nkeþ
.	.	pl

Fyrirtæki	fyrirtæki	nhfn
sem	sem	ct
leita	leita	sfg3fn
hagræðingar	hagræðing	nvee
ráða	ráða	sfg3fn
starfsfólk	starfsfólk	nheo
utan	utan	af
almennra	almennur	lkfesf
kjarasamninga	kjarasamningur	nkfe
og	og	c
utan	utan	af
þess	sá	fahee
skipulags	skipulag	nhee
sem	sem	ct
hér	hér	aa
hefur	hafa	sfg3en
viðgengist	viðgangast	sþmhen
þar	þar	aa
sem	sem	c
launafólk	launafólk	nhen
og	og	c
fyrirtæki	fyrirtæki	nhfn
mynda	mynda	sfg3fn
með	með	af
sér	sig	fphfþ
samtök	samtök	nhfo
til	til	af
að	að	cn
semja	semja	sng
um	um	af
kaup	kaup	nheo
og	og	c
kjör	kjör	nhfo
.	.	pl

Alþýðusambandið	Alþýðusamband	nhengs
hefur	hafa	sfg3en
boðað	boða	sþghen
baráttu	barátta	nveo
gegn	gegn	af
þessari	þessi	faveþ
þróun	þróun	nveþ
með	með	af
öllum	allur	fohfþ
tiltækum	tiltækur	lhfþsf
ráðum	ráð	nhfþ
.	.	pl

Brim	Brim	nhen-s
Nýlega	nýlega	aa
samdi	semja	sfg3eþ
útgerðarfélagið	útgerðarfélag	nheng
Brim	Brim	nhen-s
sérstaklega	sérstaklega	aa
við	við	af
sjómenn	sjómaður	nkfo
á	á	af
Sólbaki	Sólbak	nheþ-s
EA	EA	n----s
,	,	pk
utan	utan	aa
við	við	af
kjarasamninga	kjarasamningur	nkfo
sjómanna	sjómaður	nkfe
,	,	pk
á	á	af
sama	samur	fbkeþ
tíma	tími	nkeþ
og	og	c
samtök	samtök	nhfn
þeirra	hann	fpkfe
standa	standa	sfg3fn
í	í	af
harðri	harður	lveþsf
kjarabaráttu	kjarabarátta	nveþ
við	við	af
útgerðamenn	útgerðamaður	nkfo
og	og	c
eru	vera	sfg3fn
samningslausir	samningslaus	lkfnsf
.	.	pl

Guðmundur	Guðmundur	nken-s
Kristjánsson	Kristjánsson	nken-s
,	,	pk
forstjóri	forstjóri	nken
Brims	Brim	nhee-s
,	,	pk
sagði	segja	sfg3eþ
þá	þá	aa
að	að	c
forystumenn	forystumaður	nkfn
sjómanna	sjómaður	nkfe
hefðu	hafa	svg3fþ
þrásinnis	þrásinnis	aa
verið	vera	sþghen
beðnir	biðja	sþgkfn
um	um	af
nútímalegri	nútímalegur	lkfovm
kjarasamninga	kjarasamningur	nkfo
til	til	af
að	að	cn
nýta	nýta	sng
mætti	mega	svg3eþ
tækninýjungar	tækninýjung	nvfo
um	um	af
borð	borð	nheo
í	í	af
fiskiskipunum	fiskiskip	nhfþg
og	og	c
fækka	fækka	sng
um	um	af
leið	leið	nveo
sjómönnum	sjómaður	nkfþ
í	í	af
áhöfnum	áhöfn	nvfþ
.	.	pl

Miðstjórn	miðstjórn	nven
Alþýðusambandsins	Alþýðusamband	nheegs
brást	bregða	sfm3eþ
harðlega	harðlega	aa
við	við	aa
og	og	c
taldi	telja	sfg3eþ
þetta	þessi	faheo
aðför	aðför	nveo
að	að	af
skipulögðum	skipulagður	lkeþsf
vinnumarkaði	vinnumarkaður	nkeþ
og	og	c
umsömdum	umsaminn	lhfþsf
lágmarkskjörum	lágmarkskjör	nhfþ
.	.	pl

Í	í	af
ályktun	ályktun	nveþ
frá	frá	af
sambandinu	samband	nheþg
sagði	segja	sfg3eþ
að	að	c
þó	þó	aa
að	að	c
stundum	stundum	aa
hefði	hafa	svg3eþ
komið	koma	sþghen
til	til	af
ágreinings	ágreiningur	nkee
væri	vera	svg3eþ
það	það	fphen
einkenni	einkenni	nhen
þessa	þessi	fahee
fyrirkomulags	fyrirkomulag	nhee
að	að	c
ágreiningur	ágreiningur	nken
væri	vera	svg3eþ
leystur	leysa	sþgken
við	við	af
samningaborðið	samningaborð	nheog
en	en	c
ekki	ekki	aa
á	á	af
einstökum	einstakur	lkfþsf
vinnustöðum	vinnustaður	nkfþ
eða	eða	c
í	í	af
borðsal	borðsalur	nkeþ
einstakra	einstakur	lhfesf
skipa	skip	nhfe
.	.	pl

Iceland	Iceland	n----s
Express	Express	e
Nýjasta	nýr	lhenve
dæmið	dæmi	nheng
um	um	af
þessa	þessi	faveo
þróun	þróun	nveo
er	vera	sfg3en
uppsögn	uppsögn	nven
allra	allur	fovfe
flugfreyja	flugfreyja	nvfe
hjá	hjá	af
Iceland	Iceland	n----s
Express	Express	e
.	.	pl

Þeim	hún	fpvfþ
var	vera	sfg3eþ
í	í	af
staðinn	staður	nkeog
boðið	bjóða	sþghen
að	að	cn
ráða	ráða	sng
sig	sig	fpvfo
hjá	hjá	af
bresku	breskur	lheþsf
flugrekstrarfélagi	flugrekstrarfélag	nheþ
.	.	pl

Ólafur	Ólafur	nken-s
Hauksson	Hauksson	nken-s
,	,	pk
upplýsingafulltrúi	upplýsingafulltrúi	nken
Iceland	Iceland	n----s
Express	Express	e
,	,	pk
segir	segja	sfg3en
félagið	félag	nheog
í	í	af
stéttarfélagatukthúsi	stéttarfélagatukthús	nheþ
.	.	pl

«	«	pg
Við	ég	fp1fn
þurfum	þurfa	sfg1fn
að	að	cn
lengja	lengja	sng
vinnutíma	vinnutími	nkeo
flugfreyjanna	flugfreyja	nvfeg
og	og	c
treystum	treysta	sfg1fn
okkur	ég	fp1fþ
ekki	ekki	aa
til	til	af
að	að	cn
ná	ná	sng
viðunandi	viðunandi	lveþof
lausn	lausn	nveþ
með	með	af
hefðbundnum	hefðbundinn	lvfþsf
aðferðum	aðferð	nvfþ
hér	hér	aa
innanlands	innanlands	aa
,	,	pk
það	það	fphen
er	vera	sfg3en
með	með	af
kjarasamningi	kjarasamningur	nkeþ
.	.	pl
»	»	pg

Hann	hann	fpken
segir	segja	sfg3en
að	að	c
kjarasamningar	kjarasamningur	nkfn
flugfreyja	flugfreyja	nvfe
muni	munu	svg3fn
alltaf	alltaf	aa
miðast	miða	snm
við	við	af
hagsmuni	hagsmunir	nkfo
Flugleiða	Flugleið	nvfe-s
þar	þar	aa
sem	sem	c
níu	níu	tfvfn
af	af	af
hverjum	hver	fovfþ
tíu	tíu	tfvfþ
flugfreyjum	flugfreyja	nvfþ
séu	vera	svg3fn
starfsmenn	starfsmaður	nkfn
fyrirtækisins	fyrirtæki	nheeg
.	.	pl

«	«	pg
Þetta	þessi	fahen
er	vera	sfg3en
eins	eins	aa
og	og	c
að	að	cn
draga	draga	sng
úlfalda	úlfaldi	nkeo
í	í	aa
gegnum	gegnum	af
nálarauga	nálarauga	nheo
því	það	fpheþ
ef	ef	c
okkar	ég	fp1fe
litli	lítill	lkenvf
hópur	hópur	nken
samþykkir	samþykkja	sfg3en
tilslakanir	tilslökun	nvfo
þá	þá	aa
koma	koma	sfg3fn
Flugleiðir	Flugleið	nvfn-s
á	á	aa
eftir	eftir	aa
og	og	c
fara	fara	sfg3fn
fram	fram	aa
á	á	af
það	sá	faheo
sama	samur	fbheo
.	.	pl
»	»	pg

Ólafur	Ólafur	nken-s
segir	segja	sfg3en
lággjaldaflugfélög	lággjaldaflugfélag	nhfo
verða	verða	sng
að	að	cn
vera	vera	sng
sveigjanleg	sveigjanlegur	lhfosf
í	í	af
rekstri	rekstur	nkeþ
og	og	c
þau	það	fphfn
þurfi	þurfa	svg3fn
að	að	cn
laga	laga	sng
sig	sig	fphfo
að	að	af
alþjóðlegum	alþjóðlegur	lvfþsf
aðstæðum	aðstæður	nvfþ
.	.	pl

Hins	hinn	fakee
vegar	vegur	nkee
sé	vera	svg3en
tregðulögmálið	tregðulögmál	nheng
allsráðandi	allsráðandi	lhenof
við	við	af
gerð	gerð	nveo
kjarasamninga	kjarasamningur	nkfe
.	.	pl

«	«	pg
Það	það	fphen
er	vera	sfg3en
ágætt	ágætur	lhensf
að	að	cn
búa	búa	sng
við	við	af
stöðugleika	stöðugleiki	nkeo
en	en	c
við	ég	fp1fn
verðum	verða	sfg1fn
að	að	cn
geta	geta	sng
samið	semja	sþghen
beint	beint	aa
við	við	af
okkar	ég	fp1fe
starfsfólk	starfsfólk	nheo
án	án	af
milligöngu	milliganga	nvee
heildarsamtaka	heildarsamtök	nhfe
.	.	pl
»	»	pg

Heimsvæðing	heimsvæðing	nven
bitnar	bitna	sfg3en
á	á	af
flugfreyjum	flugfreyja	nvfþ
Ásdís	Ásdís	nven-s
Eva	Eva	nven-s
Hannesdóttir	Hannesdóttir	nven-s
,	,	pk
formaður	formaður	nken
Flugfreyjufélagsins	flugfreyjufélag	nheegs
,	,	pk
segir	segja	sfg3en
flugfreyjur	flugfreyja	nvfo
Iceland	Iceland	n----s
Express	Express	e
vilja	vilja	sng
gera	gera	sng
hefðbundinn	hefðbundinn	lkeosf
kjarasamning	kjarasamningur	nkeo
á	á	af
íslenskum	íslenskur	lvfþsf
forsendum	forsenda	nvfþ
.	.	pl

Ef	ef	c
ekki	ekki	aa
verði	verða	svg3en
breyting	breyting	nven
á	á	af
viðhorfi	viðhorf	nheþ
flugfélagsins	flugfélag	nheeg
muni	munu	svg3en
það	það	fphen
standa	standa	sng
uppi	uppi	aa
með	með	af
breskt	breskur	lheosf
starfsfólk	starfsfólk	nheo
um	um	af
áramót	áramót	nhfo
.	.	pl

Hún	hún	fpven
segir	segja	sfg3en
þetta	þessi	faheo
nýja	nýr	lveosf
stöðu	staða	nveo
í	í	af
verkalýðsbaráttu	verkalýðsbarátta	nveþ
hér	hér	aa
á	á	af
landi	land	nheþ
.	.	pl

«	«	pg
Það	það	fphen
hefur	hafa	sfg3en
ekki	ekki	aa
gerst	gera	sþmhen
áður	áður	aa
að	að	c
íslenskt	íslenskur	lhensf
fyrirtæki	fyrirtæki	nhen
segi	segja	svg3en
upp	upp	aa
íslenskum	íslenskur	lkfþsf
starfsmönnum	starfsmaður	nkfþ
sínum	sinn	fekfþ
til	til	af
þess	það	fphee
að	að	cn
ráða	ráða	sng
það	það	fpheo
aftur	aftur	aa
hjá	hjá	af
erlendu	erlendur	lheþsf
rekstrarfélagi	rekstrarfélag	nheþ
og	og	c
á	á	af
erlendum	erlendur	lhfþsf
kjörum	kjör	nhfþ
.	.	pl

Heimsvæðingin	heimsvæðing	nveng
er	vera	sfg3en
farin	fara	sþgven
að	að	cn
bitna	bitna	sng
á	á	af
okkur	ég	fp1fþ
.	.	pl
»	»	pg

Hún	hún	fpven
segir	segja	sfg3en
Iceland	Iceland	n----s
Express	Express	e
ekki	ekki	aa
líða	líða	sng
fyrir	fyrir	af
fjölda	fjöldi	nkeo
flugfreyja	flugfreyja	nvfe
hjá	hjá	af
Flugleiðum	Flugleið	nvfþ-s
.	.	pl

«	«	pg
Í	í	af
fyrsta	fyrstur	lheþve
lagi	lag	nheþ
hafa	hafa	sfg3fn
Flugleiðir	Flugleið	nvfn-s
ekki	ekki	aa
alltaf	alltaf	aa
fengið	fá	sþghen
sitt	sinn	feheo
fram	fram	aa
eins	eins	aa
og	og	c
gerist	gera	sfm3en
og	og	c
gengur	ganga	sfg3en
í	í	af
kjaraviðræðum	kjaraviðræða	nvfþ
og	og	c
í	í	af
öðru	annar	lheþsf
lagi	lag	nheþ
hefur	hafa	sfg3en
Iceland	Iceland	n----s
Express	Express	e
fengið	fá	sþghen
tilslakanir	tilslökun	nvfo
af	af	af
okkar	ég	fp1fe
hálfu	hálfa	nveþ
sem	sem	ct
Flugleiðir	Flugleið	nvfn-s
hafa	hafa	sfg3fn
ekki	ekki	aa
fengið	fá	sþghen
.	.	pl
»	»	pg

Gylfi	Gylfi	nken-s
Arnbjörnsson	Arnbjörnsson	nken-s
,	,	pk
framkvæmdastjóri	framkvæmdastjóri	nken
Alþýðusambands	Alþýðusamband	nhee-s
Íslands	Ísland	nhee-s
,	,	pk
segist	segja	sfm3en
víða	víða	aa
sjá	sjá	sng
tilhneigingu	tilhneiging	nveo
hjá	hjá	af
atvinnurekendum	atvinnurekandi	nkfþ
til	til	af
að	að	cn
komast	koma	snm
undan	undan	af
kjarasamningum	kjarasamningur	nkfþ
.	.	pl

Með	með	af
því	það	fpheþ
séu	vera	svg3fn
þeir	hann	fpkfn
að	að	cn
færa	færa	sng
kjarabaráttuna	kjarabarátta	nveog
á	á	af
það	sá	faheo
stig	stig	nheo
sem	sem	ct
hún	hún	fpven
var	vera	sfg3eþ
árið	ár	nheog
1920	1920	ta
.	.	pl

«	«	pg
Deila	deila	nven
okkar	ég	fp1fe
við	við	af
Brim	Brim	nheo-s
á	á	af
Akureyri	Akureyri	nveþ-s
er	vera	sfg3en
af	af	af
sama	samur	fbkeþ
meiði	meiður	nkeþ
,	,	pk
einnig	einnig	aa
deilan	deila	nveng
við	við	af
Iceland	Iceland	n----s
Express	Express	e
.	.	pl

Að	að	af
ógleymdum	ógleymdur	lkeþsf
ágreiningi	ágreiningur	nkeþ
okkar	ég	fp1fe
við	við	af
Landsvirkjun	Landsvirkjun	nveo-s
og	og	c
Impregilo	Impregilo	n----s
vegna	vegna	af
erlendra	erlendur	lkfesf
starfsmanna	starfsmaður	nkfe
við	við	af
Kárahnjúka	Kárahnjúkar	nkfo-s
og	og	c
launa	laun	nhfe
þeirra	hann	fpkfe
.	.	pl
»	»	pg

Hann	hann	fpken
segir	segja	sfg3en
þetta	þessi	faheo
mikið	mikill	lheosf
áhyggjuefni	áhyggjuefni	nheo
sem	sem	ct
verið	vera	sþghen
sé	vera	svg3en
að	að	cn
fjalla	fjalla	sng
um	um	aa
innan	innan	af
Alþýðusambandsins	Alþýðusamband	nheegs
.	.	pl

«	«	pg
Þetta	þessi	fahen
verður	verða	sfg3en
þema	þema	nhen
á	á	af
ársfundi	ársfundur	nkeþ
sambandsins	samband	nheeg
og	og	c
þetta	þessi	fahen
hlýtur	hljóta	sfg3en
að	að	cn
kalla	kalla	sng
á	á	af
breytt	breyttur	lheosf
viðhorf	viðhorf	nheo
og	og	c
ný	nýr	lhfosf
vinnubrögð	vinnubrögð	nhfo
að	að	af
hálfu	hálfa	nveþ
verkalýðshreyfingarinnar	verkalýðshreyfing	nveeg
.	.	pl

Kannski	kannski	aa
er	vera	sfg3en
hægt	hægur	lhensf
að	að	cn
bregðast	bregða	snm
við	við	af
þessu	þessi	faheþ
innan	innan	af
ramma	rammi	nkee
kjarasamninga	kjarasamningur	nkfe
en	en	c
á	á	af
endanum	endi	nkeþg
hljóta	hljóta	sfg3fn
að	að	cn
verða	verða	sng
um	um	af
þetta	þessi	faheo
átök	átök	nhfn
.	.	pl

Verkalýðshreyfingin	verkalýðshreyfing	nveng
getur	geta	sfg3en
ekki	ekki	aa
setið	sitja	sþghen
hjá	hjá	aa
og	og	c
fylgst	fylgja	sþmhen
með	með	af
þessu	þessi	faheþ
fara	fara	sng
í	í	af
þetta	þessi	faheo
far	far	nheo
.	.	pl

Við	ég	fp1fn
munum	munu	sfg1fn
ekki	ekki	aa
skilja	skilja	sng
fólk	fólk	nheo
eftir	eftir	aa
óvarið	óvarinn	lheosf
fyrir	fyrir	af
þessum	þessi	fakeþ
ágangi	ágangur	nkeþ
.	.	pl
»	»	pg

Gylfa	Gylfi	nkeþ-s
þykir	þykja	sfg3en
undarlegt	undarlegur	lhensf
að	að	c
vinnuveitendur	vinnuveitandi	nkfn
tali	tala	svg3fn
um	um	af
að	að	c
þeir	hann	fpkfn
séu	vera	svg3fn
í	í	af
stéttarfélagatukthúsi	stéttarfélagatukthús	nheþ
.	.	pl

«	«	pg
Ef	ef	c
þeir	hann	fpkfn
geta	geta	sfg3fn
ekki	ekki	aa
komið	koma	sþghen
fram	fram	aa
við	við	af
starfsmenn	starfsmaður	nkfo
sína	sinn	fekfo
eins	eins	aa
og	og	c
þeim	hann	fpkfþ
sýnist	sýna	sfm3en
þá	þá	aa
telja	telja	sfg3fn
þeir	hann	fpkfn
sig	sig	fpkfo
vera	vera	sng
í	í	af
tukthúsi	tukthús	nheþ
.	.	pl

Ef	ef	c
það	það	fphen
er	vera	sfg3en
tukthús	tukthús	nhen
þá	þá	aa
hafa	hafa	sfg3fn
þessi	þessi	fahfn
fyrirtæki	fyrirtæki	nhfn
ekkert	enginn	foheo
hér	hér	aa
að	að	cn
gera	gera	sng
.	.	pl

Bara	bara	aa
af	af	af
því	það	fpheþ
að	að	c
þeir	hann	fpkfn
þurfa	þurfa	sfg3fn
að	að	cn
fara	fara	sng
eftir	eftir	af
lögum	lag	nhfþ
og	og	c
kjarasamningum	kjarasamningur	nkfþ
þá	þá	aa
séu	vera	svg3fn
þeir	hann	fpkfn
þvingaðir	þvinga	sþgkfn
.	.	pl

Ég	ég	fp1en
veit	vita	sfg1en
ekki	ekki	aa
hvað	hver	fsheo
aðrir	annar	fokfn
landsmenn	landsmaður	nkfn
segja	segja	sfg3fn
um	um	af
lög	lag	nhfo
sem	sem	ct
þeir	hann	fpkfn
þurfa	þurfa	sfg3fn
að	að	cn
fara	fara	sng
eftir	eftir	aa
.	.	pl

Atvinnurekendur	atvinnurekandi	nkfn
verða	verða	sfg3fn
að	að	cn
fara	fara	sng
eftir	eftir	af
lögum	lag	nhfþ
eins	eins	aa
og	og	c
hver	hver	foken
annar	annar	foken
.	.	pl
»	»	pg

Ari	Ari	nken-s
Edwald	Edwald	nken-s
,	,	pk
framkvæmdastjóri	framkvæmdastjóri	nken
Samtaka	Samtök	nhfe-s
atvinnulífsins	atvinnulíf	nheeg
,	,	pk
telur	telja	sfg3en
að	að	c
samskipti	samskipti	nhfn
verkalýðsfélaga	verkalýðsfélag	nhfe
og	og	c
atvinnurekenda	atvinnurekandi	nkfe
séu	vera	svg3fn
ekki	ekki	aa
að	að	cn
taka	taka	sng
breytingum	breyting	nvfþ
.	.	pl

«	«	pg
Mér	ég	fp1eþ
hugnast	hugna	sfm3en
ekki	ekki	aa
að	að	c
útgerðarfélag	útgerðarfélag	nhen
Sólbaks	Sólbakur	nkee-s
hafi	hafa	svg3en
sagt	segja	sþghen
sig	sig	fpheo
úr	úr	af
okkar	ég	fp1fe
samtökum	samtök	nhfþ
.	.	pl

Það	það	fphen
breytir	breyta	sfg3en
því	það	fpheþ
samt	samt	aa
ekki	ekki	aa
að	að	c
félagið	félag	nheng
verður	verða	sfg3en
að	að	cn
fara	fara	sng
eftir	eftir	af
kjarasamningum	kjarasamningur	nkfþ
sem	sem	ct
gilda	gilda	sfg3fn
.	.	pl

Hvað	hver	fshen
Iceland	Iceland	n----s
Express	Express	e
varðar	varða	sfg3en
,	,	pk
sem	sem	ct
er	vera	sfg3en
ólíkt	ólíkur	lhensf
Sólbaksmálinu	Sólbaksmál	nheþgs
,	,	pk
þá	þá	aa
stendur	standa	sfg3en
erlent	erlendur	lhensf
flugrekstrarfélag	flugrekstrarfélag	nhen
að	að	af
baki	bak	nheþ
því	það	fpheþ
.	.	pl

Það	það	fphen
er	vera	sfg3en
því	því	aa
ekkert	enginn	fohen
sem	sem	ct
rekur	reka	sfg3en
félagið	félag	nheog
til	til	af
að	að	cn
gera	gera	sng
kjarasamninga	kjarasamningur	nkfo
hér	hér	aa
og	og	c
í	í	af
raun	raun	nveþ
má	mega	sfg3en
segja	segja	sng
að	að	c
flugfreyjurnar	flugfreyja	nvfng
hafi	hafa	svg3fn
verið	vera	sþghen
undantekning	undantekning	nven
í	í	af
þeirra	það	fpkfe
starfsmannastefnu	starfsmannastefna	nveþ
,	,	pk
því	það	fpheþ
að	að	c
til	til	af
að	að	cn
mynda	mynda	sng
eru	vera	sfg3fn
flugmennirnir	flugmaður	nkfng
með	með	af
erlenda	erlendur	lkfosf
samninga	samningur	nkfo
.	.	pl
»	»	pg

Ný	nýr	lvensf
víglína	víglína	nven
,	,	pk
sömu	samur	fbhfn
vopnin	vopn	nhfng
Þrátt	þrátt	aa
fyrir	fyrir	af
að	að	c
víglínan	víglína	nveng
í	í	af
vinnumarkaðsdeilum	vinnumarkaðsdeila	nvfþ
hafi	hafa	svg3en
færst	færa	sþmhen
þá	þá	aa
eru	vera	sfg3fn
vopnin	vopn	nhfng
sem	sem	ct
beitt	beita	sþghen
er	vera	sfg3en
enn	enn	aa
þau	sá	fahfn
sömu	samur	fbhfn
.	.	pl

Sjómenn	sjómaður	nkfn
voru	vera	sfg3fþ
handteknir	handtaka	sþgkfn
á	á	af
Akureyri	Akureyri	nveþ-s
þegar	þegar	c
þeir	hann	fpkfn
reyndu	reyna	sfg3fþ
að	að	cn
stöðva	stöðva	sng
löndun	löndun	nveo
úr	úr	af
Sólbaki	Sólbakur	nheþ-s
.	.	pl

Þeir	hann	fpkfn
láti	láta	svg3fn
líklega	líklega	aa
ekki	ekki	aa
staðar	staður	nkee
numið	nema	sþghen
og	og	c
kunna	kunna	sfg3fn
að	að	cn
draga	draga	sng
upp	upp	aa
verkfallsvopnið	verkfallsvopn	nheog
.	.	pl

Hvort	hvort	c
Guðmundur	Guðmundur	nken-s
Kristjánsson	Kristjánsson	nken-s
,	,	pk
forstjóri	forstjóri	nken
Brims	Brim	nhee-s
,	,	pk
flýi	flýja	svg3en
þá	þá	aa
af	af	af
hólmi	hólmur	nkeþ
skal	skulu	sfg3en
ósagt	ósagður	lhensf
látið	láta	sþghen
en	en	c
staðan	staða	nveng
í	í	af
kjaraviðræðum	kjaraviðræða	nvfþ
sjómanna	sjómaður	nkfe
og	og	c
útvegsmanna	útvegsmaður	nkfe
er	vera	sfg3en
viðkvæm	viðkvæmur	lvensf
.	.	pl

Samúðarverkföll	samúðarverkfall	nhfn
koma	koma	sfg3fn
líka	líka	aa
til	til	af
greina	grein	nvfe
því	það	fpheþ
um	um	af
þotur	þota	nvfo
og	og	c
skip	skip	nhfo
gildir	gilda	sfg3en
það	sá	fahen
sama	samur	fbhen
,	,	pk
þau	það	fphfo
þarf	þurfa	sfg3en
að	að	cn
þjónusta	þjónusta	sng
af	af	af
láði	láð	nheþ
.	.	pl

Það	það	fphen
má	mega	sfg3en
því	því	aa
reikna	reikna	sng
með	með	af
vígaferlum	vígaferli	nhfþ
á	á	af
íslenskum	íslenskur	lkeþsf
vinnumarkaði	vinnumarkaður	nkeþ
á	á	af
næstunni	næsta	nveþg
ef	ef	c
svo	svo	aa
fer	fara	sfg3en
fram	fram	aa
sem	sem	c
horfir	horfa	sfg3en
.	.	pl

ASÍ	ASÍ	n----s
:	:	pa
Stuðningur	stuðningur	nken
á	á	af
láði	láð	nheþ
og	og	c
legi	lögur	nkeþ
Miðstjórn	miðstjórn	nven
Alþýðusambands	Alþýðusamband	nhee-s
Íslands	Ísland	nhee-s
lýsti	lýsa	sfg3eþ
í	í	aa
gær	gær	aa
yfir	yfir	aa
fullum	fullur	lkeþsf
stuðningi	stuðningur	nkeþ
við	við	af
Sjómannasambandið	Sjómannasamband	nheogs
í	í	af
aðgerðum	aðgerð	nvfþ
sínum	sinn	fevfþ
